amplifier_id,mea1k_el,pad_id,depth,shank_id,y,x,metal,zone,y_order,x_order,pad_diameter_um,r,g,b,a,shank_name,y_aligned,x_aligned,el_pair,shank_side,mea1k_connectivity,connectivity_order,routed
25,11610,317.0,3320.0,2.0,1142.0,816.0,2.0,1.0,0.0,11.0,30.0,175.0,222.0,143.0,1.0,anterior_long_shank,927.0,2986.0,147.0,right,38.0750714505913,1.0,True
829,12450,46.0,2540.0,2.0,1100.0,1529.0,2.0,0.0,1.0,19.0,30.0,203.0,234.0,156.0,1.0,anterior_long_shank,969.0,2273.0,21.0,left,37.816514447092814,1.0,True
831,12029,106.0,6070.0,2.0,1098.0,1177.0,2.0,0.0,1.0,15.0,30.0,101.0,189.0,111.0,1.0,anterior_long_shank,971.0,2625.0,49.0,left,37.55132666551298,1.0,True
833,3220,86.0,5000.0,2.0,1816.0,1352.0,2.0,0.0,11.0,17.0,30.0,136.0,205.0,127.0,1.0,anterior_long_shank,253.0,2450.0,40.0,left,37.94741274742752,2.0,False
23,16675,356.0,1520.0,2.0,761.0,744.0,2.0,2.0,2.0,10.0,30.0,235.0,248.0,177.0,1.0,anterior_long_shank,1308.0,3058.0,167.0,right,38.28182557112246,1.0,True
837,9360,19.0,1640.0,2.0,1314.0,1704.0,1.0,0.0,4.0,21.0,30.0,231.0,246.0,173.0,1.0,anterior_long_shank,755.0,2098.0,10.0,left,30.35113872650453,1.0,True
797,9390,109.0,6810.0,2.0,1315.0,1175.0,1.0,0.0,4.0,15.0,30.0,64.0,170.0,92.0,1.0,anterior_long_shank,754.0,2627.0,58.0,left,38.52729911069908,1.0,True
21,11619,315.0,3480.0,2.0,1139.0,671.0,2.0,1.0,2.0,9.0,30.0,172.0,221.0,142.0,1.0,anterior_long_shank,930.0,3131.0,146.0,right,37.415906661096486,2.0,False
847,12034,121.0,6630.0,2.0,1100.0,1088.0,2.0,0.0,1.0,14.0,30.0,72.0,174.0,97.0,1.0,anterior_long_shank,969.0,2714.0,56.0,left,38.15599667180317,1.0,True
849,7835,66.0,4240.0,2.0,1458.0,1441.0,1.0,0.0,6.0,18.0,30.0,154.0,213.0,135.0,1.0,anterior_long_shank,611.0,2361.0,35.0,left,36.59521406706256,1.0,True
19,15827,353.0,1780.0,2.0,841.0,169.0,2.0,2.0,1.0,2.0,30.0,228.0,244.0,171.0,1.0,anterior_long_shank,1228.0,3633.0,165.0,right,38.45591768312429,1.0,True
853,4319,85.0,5770.0,2.0,1745.0,1352.0,1.0,0.0,10.0,17.0,30.0,116.0,196.0,119.0,1.0,anterior_long_shank,324.0,2450.0,45.0,left,38.12503303640726,1.0,True
17,9672,286.0,5710.0,2.0,1298.0,97.0,2.0,1.0,8.0,1.0,30.0,118.0,197.0,120.0,1.0,anterior_long_shank,771.0,3705.0,132.0,right,38.814781960305226,1.0,True
857,4079,25.0,1920.0,2.0,1744.0,1704.0,1.0,0.0,10.0,21.0,30.0,228.0,246.0,172.0,1.0,anterior_long_shank,325.0,2098.0,13.0,left,38.236149561020575,1.0,True
861,6725,37.0,2220.0,2.0,1530.0,1616.0,2.0,0.0,7.0,20.0,30.0,217.0,241.0,164.0,1.0,anterior_long_shank,539.0,2186.0,17.0,left,38.3779939835164,1.0,True
863,11569,47.0,2880.0,2.0,1169.0,1528.0,1.0,0.0,2.0,19.0,30.0,189.0,228.0,150.0,1.0,anterior_long_shank,900.0,2274.0,25.0,left,38.0361807423741,1.0,True
865,4754,69.0,3720.0,2.0,1674.0,1440.0,2.0,0.0,9.0,18.0,30.0,166.0,218.0,139.0,1.0,anterior_long_shank,395.0,2362.0,32.0,left,38.374083246234086,1.0,True
15,12726,325.0,2900.0,2.0,1056.0,528.0,2.0,1.0,5.0,7.0,30.0,188.0,228.0,149.0,1.0,anterior_long_shank,1013.0,3274.0,151.0,right,38.46605496077975,1.0,True
869,9355,4.0,360.0,2.0,1315.0,1793.0,1.0,0.0,4.0,22.0,30.0,247.0,252.0,187.0,1.0,anterior_long_shank,754.0,2009.0,2.0,left,38.412768506027696,1.0,True
13,9650,291.0,2520.0,2.0,1299.0,457.0,1.0,1.0,3.0,6.0,30.0,205.0,236.0,158.0,1.0,anterior_long_shank,770.0,3345.0,156.0,right,38.498379683413,1.0,True
873,4105,100.0,6410.0,2.0,1746.0,1264.0,1.0,0.0,10.0,16.0,30.0,83.0,180.0,102.0,1.0,anterior_long_shank,323.0,2538.0,53.0,left,38.26393781233425,1.0,True
877,7595,6.0,520.0,2.0,1458.0,1794.0,1.0,0.0,6.0,22.0,30.0,247.0,253.0,186.0,1.0,anterior_long_shank,611.0,2008.0,3.0,left,38.49556833452355,1.0,True
845,8479,20.0,1440.0,2.0,1385.0,1704.0,2.0,0.0,5.0,21.0,30.0,233.0,247.0,175.0,1.0,anterior_long_shank,684.0,2098.0,9.0,left,36.53850347828691,1.0,True
673,10259,78.0,4360.0,2.0,1242.0,1353.0,2.0,0.0,3.0,17.0,30.0,153.0,213.0,135.0,1.0,anterior_long_shank,827.0,2449.0,36.0,left,36.48548337966021,1.0,True
637,3254,181.0,9940.0,2.0,1816.0,760.0,2.0,0.0,7.0,10.0,30.0,1.0,105.0,55.0,1.0,anterior_long_shank,253.0,3042.0,85.0,left,38.29803045742197,2.0,False
81,8115,273.0,6190.0,2.0,1446.0,386.0,2.0,1.0,2.0,5.0,30.0,94.0,185.0,108.0,1.0,anterior_long_shank,623.0,3416.0,126.0,right,38.19900427704561,1.0,True
193,7854,126.0,7530.0,2.0,1458.0,1090.0,1.0,0.0,6.0,14.0,30.0,44.0,144.0,75.0,1.0,anterior_long_shank,611.0,2712.0,67.0,left,36.90337924764018,2.0,False
397,1303,232.0,7550.0,2.0,1961.0,246.0,2.0,0.0,2.0,3.0,30.0,44.0,143.0,75.0,1.0,anterior_long_shank,108.0,3556.0,109.0,right,38.29369434591011,1.0,True
191,17343,368.0,560.0,2.0,684.0,598.0,2.0,2.0,3.0,8.0,30.0,246.0,251.0,184.0,1.0,anterior_long_shank,1385.0,3204.0,173.0,right,38.64871825926807,1.0,True
401,1282,202.0,9380.0,2.0,1961.0,610.0,2.0,0.0,7.0,8.0,30.0,11.0,113.0,60.0,1.0,anterior_long_shank,108.0,3192.0,95.0,right,37.20396856158018,2.0,False
189,11630,312.0,1560.0,2.0,1142.0,456.0,1.0,1.0,5.0,6.0,30.0,232.0,246.0,174.0,1.0,anterior_long_shank,927.0,3346.0,167.0,right,38.60515657564447,1.0,True
405,6984,154.0,7910.0,2.0,1530.0,918.0,2.0,0.0,5.0,12.0,30.0,34.0,131.0,67.0,1.0,anterior_long_shank,539.0,2884.0,72.0,left,38.71174343593869,1.0,True
409,2179,227.0,6690.0,2.0,1888.0,318.0,1.0,0.0,2.0,4.0,30.0,70.0,173.0,95.0,1.0,anterior_long_shank,181.0,3484.0,120.0,right,37.86996017065446,1.0,True
185,4810,213.0,8580.0,2.0,1672.0,464.0,2.0,0.0,1.0,6.0,30.0,24.0,123.0,64.0,1.0,anterior_long_shank,397.0,3338.0,100.0,right,38.40285317953184,1.0,True
413,7891,274.0,3360.0,2.0,1446.0,456.0,1.0,1.0,1.0,6.0,30.0,176.0,223.0,144.0,1.0,anterior_long_shank,623.0,3346.0,147.0,right,38.263937503049554,1.0,True
417,3478,191.0,10180.0,2.0,1816.0,685.0,2.0,0.0,6.0,9.0,30.0,2.0,104.0,56.0,1.0,anterior_long_shank,253.0,3117.0,90.0,right,38.48583620116474,1.0,True
181,5935,255.0,4960.0,2.0,1591.0,23.0,1.0,1.0,5.0,0.0,30.0,138.0,207.0,129.0,1.0,anterior_long_shank,478.0,3779.0,137.0,right,37.76024618638506,1.0,True
421,8118,272.0,3520.0,2.0,1447.0,312.0,1.0,1.0,3.0,4.0,30.0,171.0,220.0,141.0,1.0,anterior_long_shank,622.0,3490.0,146.0,right,38.299991300274506,2.0,False
177,1294,223.0,7870.0,2.0,1959.0,393.0,2.0,0.0,4.0,5.0,30.0,37.0,134.0,68.0,1.0,anterior_long_shank,110.0,3409.0,105.0,right,38.299015800530775,1.0,True
197,4141,199.0,7890.0,2.0,1746.0,611.0,1.0,0.0,4.0,8.0,30.0,35.0,132.0,67.0,1.0,anterior_long_shank,323.0,3191.0,105.0,right,37.22755049743012,2.0,False
425,7234,266.0,6430.0,2.0,1521.0,383.0,2.0,1.0,1.0,5.0,30.0,82.0,179.0,102.0,1.0,anterior_long_shank,548.0,3419.0,123.0,right,38.172909253622464,1.0,True
173,10551,296.0,4920.0,2.0,1222.0,97.0,2.0,1.0,9.0,1.0,30.0,137.0,206.0,128.0,1.0,anterior_long_shank,847.0,3705.0,137.0,right,38.09141696257896,1.0,True
433,7869,165.0,10300.0,2.0,1457.0,838.0,1.0,0.0,3.0,11.0,30.0,0.0,99.0,53.0,1.0,anterior_long_shank,612.0,2964.0,87.0,left,31.526084998480208,1.0,True
435,15354,345.0,2100.0,2.0,841.0,744.0,2.0,2.0,1.0,10.0,30.0,219.0,241.0,165.0,1.0,anterior_long_shank,1228.0,3058.0,161.0,right,38.6813474573895,1.0,True
437,8122,271.0,6270.0,2.0,1446.0,242.0,2.0,1.0,4.0,3.0,30.0,91.0,184.0,106.0,1.0,anterior_long_shank,623.0,3560.0,125.0,right,38.32502590290447,2.0,False
441,1507,210.0,8740.0,2.0,1959.0,538.0,2.0,0.0,6.0,7.0,30.0,20.0,120.0,62.0,1.0,anterior_long_shank,110.0,3264.0,99.0,right,38.42446056305674,1.0,True
169,3261,200.0,9540.0,2.0,1818.0,611.0,2.0,0.0,5.0,8.0,30.0,7.0,110.0,57.0,1.0,anterior_long_shank,251.0,3191.0,94.0,right,38.34137581039938,2.0,False
449,1298,228.0,7710.0,2.0,1961.0,318.0,2.0,0.0,3.0,4.0,30.0,40.0,138.0,71.0,1.0,anterior_long_shank,108.0,3484.0,107.0,right,38.22263470445277,1.0,True
165,5043,253.0,6910.0,2.0,1664.0,239.0,2.0,1.0,1.0,3.0,30.0,61.0,166.0,90.0,1.0,anterior_long_shank,405.0,3563.0,117.0,right,38.399364356325655,1.0,True
453,6774,177.0,9620.0,2.0,1530.0,758.0,2.0,0.0,3.0,10.0,30.0,6.0,109.0,57.0,1.0,anterior_long_shank,539.0,3044.0,83.0,left,38.20003493337071,1.0,True
457,11626,313.0,3640.0,2.0,1139.0,528.0,2.0,1.0,4.0,7.0,30.0,169.0,219.0,140.0,1.0,anterior_long_shank,930.0,3274.0,145.0,right,38.47856936495852,1.0,True
161,5258,254.0,5120.0,2.0,1665.0,310.0,1.0,1.0,0.0,4.0,30.0,133.0,203.0,126.0,1.0,anterior_long_shank,404.0,3492.0,136.0,right,37.90995741463899,1.0,True
465,5690,212.0,7330.0,2.0,1601.0,465.0,1.0,0.0,0.0,6.0,30.0,50.0,151.0,80.0,1.0,anterior_long_shank,468.0,3337.0,112.0,right,38.47009635803144,1.0,True
469,4168,248.0,5600.0,2.0,1738.0,169.0,1.0,1.0,1.0,2.0,30.0,122.0,199.0,122.0,1.0,anterior_long_shank,331.0,3633.0,133.0,right,38.43685609171,1.0,True
429,5017,189.0,10340.0,2.0,1674.0,682.0,2.0,0.0,4.0,9.0,30.0,0.0,98.0,53.0,1.0,anterior_long_shank,395.0,3120.0,89.0,right,38.27938857227733,2.0,False
157,7010,267.0,4000.0,2.0,1520.0,456.0,1.0,1.0,0.0,6.0,30.0,160.0,215.0,137.0,1.0,anterior_long_shank,549.0,3346.0,143.0,right,38.21178854594733,1.0,True
389,10959,304.0,4280.0,2.0,1220.0,671.0,2.0,1.0,1.0,9.0,30.0,153.0,212.0,134.0,1.0,anterior_long_shank,849.0,3131.0,141.0,right,38.47901042646356,1.0,True
385,3046,208.0,8900.0,2.0,1816.0,537.0,2.0,0.0,4.0,7.0,30.0,17.0,118.0,61.0,1.0,anterior_long_shank,253.0,3265.0,98.0,right,38.776504263031896,1.0,True
229,7687,270.0,3680.0,2.0,1446.0,169.0,1.0,1.0,5.0,2.0,30.0,167.0,219.0,140.0,1.0,anterior_long_shank,623.0,3633.0,145.0,right,38.58225119519179,1.0,True
237,7695,268.0,3840.0,2.0,1447.0,26.0,1.0,1.0,7.0,0.0,30.0,164.0,217.0,138.0,1.0,anterior_long_shank,622.0,3776.0,144.0,right,38.52884955310692,1.0,True
239,15591,349.0,1940.0,2.0,842.0,457.0,2.0,2.0,1.0,6.0,30.0,224.0,243.0,168.0,1.0,anterior_long_shank,1227.0,3345.0,163.0,right,38.78920638314282,1.0,True
241,8774,281.0,5870.0,2.0,1374.0,384.0,2.0,1.0,3.0,5.0,30.0,111.0,193.0,116.0,1.0,anterior_long_shank,695.0,3418.0,130.0,right,38.16314066901676,1.0,True
245,5268,252.0,5280.0,2.0,1664.0,169.0,1.0,1.0,2.0,2.0,30.0,129.0,202.0,125.0,1.0,anterior_long_shank,405.0,3633.0,135.0,right,38.50751373755511,1.0,True
247,15378,351.0,1860.0,2.0,841.0,312.0,2.0,2.0,1.0,4.0,30.0,226.0,244.0,170.0,1.0,anterior_long_shank,1228.0,3490.0,164.0,right,38.31540072260784,1.0,True
249,9395,124.0,7450.0,2.0,1314.0,1088.0,1.0,0.0,4.0,14.0,30.0,46.0,147.0,77.0,1.0,anterior_long_shank,755.0,2714.0,66.0,left,36.80951197238207,2.0,False
251,12710,329.0,2740.0,2.0,1058.0,816.0,2.0,1.0,1.0,11.0,30.0,196.0,232.0,154.0,1.0,anterior_long_shank,1011.0,2986.0,153.0,right,38.5690587881835,1.0,True
253,10543,298.0,4760.0,2.0,1222.0,239.0,2.0,1.0,7.0,3.0,30.0,143.0,209.0,131.0,1.0,anterior_long_shank,847.0,3563.0,138.0,right,38.07045418686002,2.0,False
255,11859,310.0,1720.0,2.0,1140.0,312.0,1.0,1.0,7.0,4.0,30.0,232.0,247.0,175.0,1.0,anterior_long_shank,929.0,3490.0,166.0,right,38.71023274259204,1.0,True
225,4384,249.0,7070.0,2.0,1738.0,239.0,2.0,1.0,0.0,3.0,30.0,57.0,161.0,86.0,1.0,anterior_long_shank,331.0,3563.0,115.0,right,38.25172647775359,1.0,True
261,1278,193.0,10020.0,2.0,1959.0,682.0,2.0,0.0,8.0,9.0,30.0,0.0,104.0,55.0,1.0,anterior_long_shank,110.0,3120.0,91.0,right,38.243059055704734,1.0,True
265,3291,244.0,7230.0,2.0,1812.0,97.0,2.0,1.0,1.0,1.0,30.0,53.0,155.0,82.0,1.0,anterior_long_shank,257.0,3705.0,113.0,right,38.55290544606834,1.0,True
201,5889,167.0,10460.0,2.0,1602.0,838.0,1.0,0.0,5.0,11.0,30.0,0.0,97.0,52.0,1.0,anterior_long_shank,467.0,2964.0,88.0,left,31.147839354701844,4.0,False
221,7255,261.0,4480.0,2.0,1518.0,24.0,1.0,1.0,6.0,0.0,30.0,148.0,210.0,132.0,1.0,anterior_long_shank,551.0,3778.0,140.0,right,36.85675694523654,1.0,True
217,8534,175.0,9460.0,2.0,1387.0,758.0,2.0,0.0,1.0,10.0,30.0,9.0,111.0,58.0,1.0,anterior_long_shank,682.0,3044.0,82.0,left,38.45482344090547,1.0,True
281,7005,204.0,9220.0,2.0,1530.0,538.0,2.0,0.0,0.0,7.0,30.0,13.0,114.0,59.0,1.0,anterior_long_shank,539.0,3264.0,96.0,right,38.02580118298715,1.0,True
213,6807,263.0,4320.0,2.0,1520.0,169.0,1.0,1.0,4.0,2.0,30.0,152.0,212.0,134.0,1.0,anterior_long_shank,549.0,3633.0,141.0,right,38.50228275409698,1.0,True
297,4370,214.0,7250.0,2.0,1745.0,464.0,1.0,0.0,2.0,6.0,30.0,54.0,156.0,83.0,1.0,anterior_long_shank,324.0,3338.0,113.0,right,38.490361357694624,1.0,True
301,3239,145.0,7590.0,2.0,1814.0,1002.0,2.0,0.0,10.0,13.0,30.0,43.0,142.0,74.0,1.0,anterior_long_shank,255.0,2800.0,68.0,left,37.916423562035895,3.0,False
305,5055,250.0,5440.0,2.0,1665.0,23.0,1.0,1.0,4.0,0.0,30.0,125.0,200.0,123.0,1.0,anterior_long_shank,404.0,3779.0,134.0,right,38.46423548655461,1.0,True
309,2594,182.0,9260.0,2.0,1888.0,760.0,1.0,0.0,8.0,10.0,30.0,12.0,113.0,59.0,1.0,anterior_long_shank,181.0,3042.0,96.0,right,37.24693826844989,2.0,False
317,5254,219.0,8100.0,2.0,1672.0,391.0,2.0,0.0,0.0,5.0,30.0,30.0,128.0,65.0,1.0,anterior_long_shank,397.0,3411.0,103.0,right,38.54126240983364,1.0,True
209,9002,279.0,5950.0,2.0,1374.0,239.0,2.0,1.0,5.0,3.0,30.0,108.0,193.0,115.0,1.0,anterior_long_shank,695.0,3563.0,129.0,right,38.22511136364242,2.0,False
337,5932,256.0,6830.0,2.0,1592.0,96.0,2.0,1.0,4.0,1.0,30.0,63.0,169.0,92.0,1.0,anterior_long_shank,477.0,3706.0,118.0,right,38.16126786135012,1.0,True
345,9667,287.0,2680.0,2.0,1298.0,169.0,1.0,1.0,7.0,2.0,30.0,197.0,231.0,154.0,1.0,anterior_long_shank,771.0,3633.0,154.0,right,38.44674712328192,1.0,True
353,5905,205.0,7650.0,2.0,1602.0,537.0,1.0,0.0,1.0,7.0,30.0,41.0,140.0,72.0,1.0,anterior_long_shank,467.0,3265.0,108.0,right,38.39756764509993,1.0,True
205,6811,262.0,6590.0,2.0,1520.0,96.0,2.0,1.0,5.0,1.0,30.0,75.0,176.0,98.0,1.0,anterior_long_shank,549.0,3706.0,121.0,right,38.38379600448137,2.0,False
273,3502,230.0,7630.0,2.0,1816.0,246.0,2.0,0.0,0.0,3.0,30.0,42.0,141.0,73.0,1.0,anterior_long_shank,253.0,3556.0,108.0,right,38.31193837184656,1.0,True
473,4374,220.0,7010.0,2.0,1746.0,393.0,1.0,0.0,1.0,5.0,30.0,59.0,163.0,87.0,1.0,anterior_long_shank,323.0,3409.0,116.0,right,38.15701284548098,1.0,True
477,2631,242.0,7310.0,2.0,1884.0,94.0,2.0,1.0,0.0,1.0,30.0,50.0,152.0,80.0,1.0,anterior_long_shank,185.0,3708.0,112.0,right,38.41132065588916,1.0,True
153,5902,197.0,7970.0,2.0,1600.0,610.0,1.0,0.0,2.0,8.0,30.0,33.0,131.0,67.0,1.0,anterior_long_shank,469.0,3192.0,104.0,right,38.014162697035374,2.0,False
589,2149,171.0,10220.0,2.0,1888.0,836.0,1.0,0.0,9.0,11.0,30.0,0.0,101.0,54.0,1.0,anterior_long_shank,181.0,2966.0,90.0,right,38.202734313852126,1.0,True
113,8107,275.0,6110.0,2.0,1446.0,528.0,2.0,1.0,0.0,7.0,30.0,98.0,187.0,110.0,1.0,anterior_long_shank,623.0,3274.0,127.0,right,38.573308672128455,1.0,True
109,9011,277.0,6030.0,2.0,1376.0,96.0,2.0,1.0,7.0,1.0,30.0,102.0,189.0,112.0,1.0,anterior_long_shank,693.0,3706.0,128.0,right,37.25349680807405,1.0,True
601,9414,174.0,9900.0,2.0,1315.0,760.0,1.0,0.0,0.0,10.0,30.0,1.0,105.0,56.0,1.0,anterior_long_shank,754.0,3042.0,92.0,right,37.97093723704872,1.0,True
605,7881,195.0,8140.0,2.0,1458.0,610.0,1.0,0.0,0.0,8.0,30.0,29.0,127.0,65.0,1.0,anterior_long_shank,611.0,3192.0,103.0,right,38.42667359864828,1.0,True
105,9658,289.0,2600.0,2.0,1299.0,312.0,1.0,1.0,5.0,4.0,30.0,200.0,233.0,155.0,1.0,anterior_long_shank,770.0,3490.0,155.0,right,33.56509751046406,1.0,True
609,4365,207.0,7570.0,2.0,1746.0,537.0,1.0,0.0,3.0,7.0,30.0,45.0,144.0,76.0,1.0,anterior_long_shank,323.0,3265.0,109.0,right,38.32325755915249,1.0,True
103,7657,186.0,8940.0,2.0,1461.0,682.0,1.0,0.0,1.0,9.0,30.0,17.0,117.0,61.0,1.0,anterior_long_shank,608.0,3120.0,98.0,right,38.001024005278,2.0,False
613,8519,139.0,7350.0,2.0,1387.0,1002.0,2.0,0.0,4.0,13.0,30.0,51.0,152.0,81.0,1.0,anterior_long_shank,682.0,2800.0,65.0,left,38.1560032947417,3.0,False
101,10103,288.0,5560.0,2.0,1298.0,239.0,2.0,1.0,6.0,3.0,30.0,125.0,201.0,124.0,1.0,anterior_long_shank,771.0,3563.0,133.0,right,38.30607828516374,2.0,False
617,6970,112.0,6310.0,2.0,1530.0,1175.0,2.0,0.0,7.0,15.0,30.0,88.0,182.0,105.0,1.0,anterior_long_shank,539.0,2627.0,52.0,left,38.261922853424224,1.0,True
619,11623,314.0,1400.0,2.0,1142.0,598.0,1.0,1.0,3.0,8.0,30.0,234.0,247.0,176.0,1.0,anterior_long_shank,927.0,3204.0,168.0,right,38.815297697148985,1.0,True
621,12019,76.0,4200.0,2.0,1098.0,1352.0,2.0,0.0,1.0,17.0,30.0,155.0,213.0,135.0,1.0,anterior_long_shank,971.0,2450.0,35.0,left,37.35469001657414,2.0,False
585,2359,146.0,8700.0,2.0,1888.0,1002.0,1.0,0.0,11.0,13.0,30.0,21.0,120.0,62.0,1.0,anterior_long_shank,181.0,2800.0,77.0,left,38.07165826329981,1.0,True
625,6099,142.0,8380.0,2.0,1602.0,1000.0,1.0,0.0,7.0,13.0,30.0,27.0,126.0,65.0,1.0,anterior_long_shank,467.0,2802.0,75.0,left,37.88990464441416,2.0,False
629,8529,164.0,8660.0,2.0,1387.0,836.0,2.0,0.0,2.0,11.0,30.0,21.0,121.0,62.0,1.0,anterior_long_shank,682.0,2966.0,77.0,left,37.81363264219195,3.0,False
97,6367,257.0,4800.0,2.0,1592.0,169.0,1.0,1.0,3.0,2.0,30.0,141.0,207.0,129.0,1.0,anterior_long_shank,477.0,3633.0,138.0,right,38.22310660220882,1.0,True
633,10289,162.0,8500.0,2.0,1242.0,839.0,2.0,0.0,0.0,11.0,30.0,24.0,123.0,63.0,1.0,anterior_long_shank,827.0,2963.0,76.0,left,38.38246188825076,1.0,True
95,16698,362.0,1040.0,2.0,761.0,312.0,2.0,2.0,2.0,4.0,30.0,239.0,249.0,179.0,1.0,anterior_long_shank,1308.0,3490.0,170.0,right,36.75566558258786,2.0,False
91,16487,364.0,880.0,2.0,762.0,167.0,2.0,2.0,2.0,2.0,30.0,241.0,250.0,181.0,1.0,anterior_long_shank,1307.0,3635.0,171.0,right,38.576640902516864,1.0,True
641,3430,56.0,2940.0,2.0,1816.0,1527.0,2.0,0.0,11.0,19.0,30.0,188.0,228.0,150.0,1.0,anterior_long_shank,253.0,2275.0,26.0,left,38.40788234594317,1.0,True
89,7020,265.0,4160.0,2.0,1520.0,310.0,1.0,1.0,2.0,4.0,30.0,158.0,215.0,137.0,1.0,anterior_long_shank,549.0,3492.0,142.0,right,38.34899098268188,1.0,True
649,6768,166.0,8820.0,2.0,1531.0,839.0,2.0,0.0,4.0,11.0,30.0,19.0,119.0,61.0,1.0,anterior_long_shank,538.0,2963.0,78.0,left,38.29532525062239,1.0,True
653,9375,64.0,4080.0,2.0,1315.0,1440.0,1.0,0.0,4.0,18.0,30.0,158.0,214.0,136.0,1.0,anterior_long_shank,754.0,2362.0,34.0,left,37.81721376576353,1.0,True
85,6803,264.0,6510.0,2.0,1520.0,239.0,2.0,1.0,3.0,3.0,30.0,78.0,178.0,100.0,1.0,anterior_long_shank,549.0,3563.0,122.0,right,33.641344013295324,1.0,True
657,10269,108.0,6150.0,2.0,1242.0,1175.0,2.0,0.0,3.0,15.0,30.0,98.0,188.0,110.0,1.0,anterior_long_shank,827.0,2627.0,50.0,left,37.92804993003104,2.0,False
661,6117,188.0,8780.0,2.0,1602.0,682.0,1.0,0.0,3.0,9.0,30.0,21.0,121.0,63.0,1.0,anterior_long_shank,467.0,3120.0,99.0,right,38.304312670293065,1.0,True
665,6079,83.0,5690.0,2.0,1601.0,1353.0,1.0,0.0,8.0,17.0,30.0,119.0,198.0,121.0,1.0,anterior_long_shank,468.0,2449.0,44.0,left,36.943515132032175,2.0,False
627,14475,333.0,2580.0,2.0,925.0,744.0,2.0,2.0,0.0,10.0,30.0,201.0,233.0,156.0,1.0,anterior_long_shank,1144.0,3058.0,155.0,right,38.63986224337126,1.0,True
